time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2007-12-28T05:24:14.840Z,5.418,95.661,20.9,5.4,mwc,107,35.3,,1.27,us,usp000fvfh,2016-11-10T01:50:10.009Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-28T04:11:19.780Z,-13.618,166.566,35,5.6,mwc,184,35.8,,1.15,us,usp000fvf0,2016-11-10T01:50:09.509Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2007-12-28T03:34:13.430Z,19.225,-64.678,14.4,5.2,mwc,182,16.3,,,us,usp000fvet,2016-11-10T01:50:09.006Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,gcmt
2007-12-28T01:42:39.990Z,-46.39,33.744,10,5,mwc,25,111.3,,0.85,us,usp000fvej,2016-11-10T01:50:08.519Z,"Prince Edward Islands region",earthquake,,,,,reviewed,us,gcmt
2007-12-27T17:52:16.620Z,9.595,126.142,77.1,5.2,mwc,165,59.4,,0.82,us,usp000fvdp,2016-11-10T01:50:07.516Z,"Mindanao, Philippines",earthquake,,5.4,,,reviewed,us,gcmt
2007-12-27T15:53:44.630Z,51.655,178.611,84.9,5.2,mwc,217,58.2,,0.99,us,usp000fvd8,2016-11-09T07:09:27.685Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2007-12-27T15:26:59.670Z,52.26,-168.293,15.3,5.2,mwc,304,122.4,,1,us,usp000fvd3,2016-11-10T01:50:06.537Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,6.4,,,reviewed,us,gcmt
2007-12-27T15:13:04.230Z,52.24,-168.336,8.8,5.4,mwc,270,85.8,,0.86,us,usp000fvd0,2016-11-10T01:50:06.025Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,5.7,,,reviewed,us,gcmt
2007-12-27T14:45:45.880Z,52.288,-168.424,10,5.2,mb,104,139.2,,0.85,us,usp000fvct,2014-11-07T01:34:30.180Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,50,reviewed,us,us
2007-12-27T14:44:23.630Z,52.267,-168.383,17.8,5.6,mwc,311,105.4,,1.07,us,usp000fvcs,2016-11-10T01:50:05.525Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,8.2,,,reviewed,us,gcmt
2007-12-27T11:44:29.050Z,-63.065,150.161,10,5.4,mwc,53,49.7,,1.33,us,usp000fvcd,2016-11-10T01:50:05.050Z,"Balleny Islands region",earthquake,,,,,reviewed,us,gcmt
2007-12-27T08:07:03.600Z,-38.95,175.67,117,5.2,mb,78,26.1,,,us,usp000fvbz,2014-11-07T01:34:30.050Z,"North Island of New Zealand",earthquake,,,,2,reviewed,wel,us
2007-12-26T23:47:10.770Z,39.446,33.162,8.3,5.6,mwc,334,22.7,,1.08,us,usp000fvaw,2016-11-10T01:50:04.552Z,"central Turkey",earthquake,,3.8,,,reviewed,us,gcmt
2007-12-26T23:40:53.100Z,-22.45,-68.627,106.6,5.5,mwc,248,47.3,,,us,usp000fvau,2016-11-10T01:50:04.039Z,"Antofagasta, Chile",earthquake,,,,,reviewed,guc,gcmt
2007-12-26T22:09:54.910Z,52.461,-168.197,37,5.2,mb,104,134.7,,0.79,us,usp000fvae,2014-11-07T01:34:29.337Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,4.3,,36,reviewed,us,us
2007-12-26T22:04:54.670Z,52.558,-168.221,25,6.4,mwc,566,45.6,,0.96,us,usp000fvad,2016-11-10T01:50:03.469Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2007-12-26T17:12:51.840Z,-5.377,131.15,69.8,5.1,mwc,158,25.4,,0.84,us,usp000fv9v,2016-11-10T01:50:02.938Z,"Banda Sea",earthquake,,7.3,,,reviewed,us,gcmt
2007-12-26T08:20:42.410Z,-6.907,155.835,89.3,5,mwc,53,74.1,,0.78,us,usp000fv91,2016-11-10T01:50:02.430Z,"Bougainville region, Papua New Guinea",earthquake,,8.5,,,reviewed,us,gcmt
2007-12-26T06:38:10.670Z,-7.601,154.654,44.7,5.1,mb,36,64.7,,1.48,us,usp000fv8z,2014-11-07T01:34:29.142Z,"Bougainville region, Papua New Guinea",earthquake,,,,11,reviewed,us,us
2007-12-26T05:06:05.560Z,-22.103,-176.454,130.6,5.1,mwc,160,43.1,,0.88,us,usp000fv8s,2016-11-10T01:50:01.918Z,"south of the Fiji Islands",earthquake,,8.9,,,reviewed,us,gcmt
2007-12-26T04:45:32.780Z,40.342,73.058,44.3,5.1,mwc,261,35,,0.86,us,usp000fv8q,2016-11-10T01:50:01.417Z,"Kyrgyzstan",earthquake,,4.7,,,reviewed,us,gcmt
2007-12-26T04:14:19.350Z,-8.722,157.567,2,5,mwc,76,51.3,,0.96,us,usp000fv8j,2016-11-10T01:50:00.898Z,"Solomon Islands",earthquake,,22.5,,,reviewed,us,gcmt
2007-12-25T16:54:27.740Z,0.116,97.022,38.1,5.1,mb,61,72.3,,1.14,us,usp000fv7g,2014-11-07T01:34:28.954Z,"Nias region, Indonesia",earthquake,,,,32,reviewed,us,us
2007-12-25T16:20:52.560Z,-19.445,-69.048,112.6,5.8,mwb,331,44.3,,0.99,us,usp000fv7c,2016-11-10T01:50:00.388Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,us
2007-12-25T14:04:34.730Z,38.503,142.026,48.4,6.1,mwc,351,47.4,,0.84,us,usp000fv78,2016-11-10T01:49:59.917Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2007-12-25T10:04:51.590Z,-26.855,178.559,576,5,mb,42,111.5,,0.87,us,usp000fv6w,2014-11-07T01:34:28.840Z,"south of the Fiji Islands",earthquake,,12.7,,6,reviewed,us,us
2007-12-25T07:52:48.160Z,-3.314,142.5,21.8,5.2,mwc,69,35.5,,0.88,us,usp000fv6p,2016-11-10T01:49:59.425Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2007-12-24T22:41:02.830Z,-48.944,121.509,10,5.1,mwc,47,60.9,,0.93,us,usp000fv62,2016-11-10T01:49:58.946Z,"western Indian-Antarctic Ridge",earthquake,,,,,reviewed,us,gcmt
2007-12-24T21:21:52.810Z,-4.305,101.231,27.3,5.2,mb,143,43.8,,0.75,us,usp000fv5v,2014-11-07T01:34:28.704Z,"southern Sumatra, Indonesia",earthquake,,11,,53,reviewed,us,us
2007-12-24T20:56:20.200Z,-4.328,101.294,25.7,5.2,mb,96,62.3,,0.82,us,usp000fv5u,2014-11-07T01:34:28.695Z,"southern Sumatra, Indonesia",earthquake,,,,46,reviewed,us,us
2007-12-24T10:43:48.190Z,-26.68,-176.066,44.7,5,mwc,75,75.5,,0.94,us,usp000fv53,2016-11-10T01:49:58.447Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,gcmt
2007-12-24T09:20:48.550Z,-53.955,-2.325,10,5,mwc,26,76.9,,0.86,us,usp000fv51,2016-11-10T01:49:57.943Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,gcmt
2007-12-24T07:42:05.900Z,53.893,161.401,35.6,5,mb,204,104.1,,0.82,us,usp000fv4y,2014-11-07T01:34:28.601Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,127,reviewed,us,us
2007-12-23T23:47:50.970Z,-16.928,-14.364,10,5,mwc,20,63.7,,0.91,us,usp000fv44,2016-11-10T01:49:57.462Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,gcmt
2007-12-23T13:45:27.390Z,-2.777,36.201,10,5.3,mwb,232,32.3,,1.08,us,usp000fv2y,2016-11-10T01:49:56.921Z,"Tanzania",earthquake,,,,,reviewed,us,us
2007-12-23T13:10:28.500Z,-8.921,123.744,111.2,5.3,mwc,146,39.8,,0.87,us,usp000fv2w,2016-11-10T01:49:56.416Z,"Flores region, Indonesia",earthquake,,7.8,,,reviewed,us,gcmt
2007-12-22T16:32:15.920Z,-5.582,102.451,35,5.1,mb,47,92.8,,0.94,us,usp000fv12,2014-11-07T01:34:28.144Z,"southern Sumatra, Indonesia",earthquake,,,,22,reviewed,us,us
2007-12-22T12:26:17.470Z,2.087,96.806,23,6.1,mwc,279,30.3,,1.1,us,usp000fv0p,2016-11-10T01:49:54.433Z,"Simeulue, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-22T12:12:26.110Z,-2.323,139.153,51.3,5.1,mb,49,80.6,,0.76,us,usp000fv0n,2014-11-07T01:34:28.070Z,"near the north coast of Papua, Indonesia",earthquake,,12.9,,27,reviewed,us,us
2007-12-22T07:11:08.100Z,-2.407,139.067,20,6.2,mwc,280,16.5,,1.22,us,usp000fv00,2016-11-10T01:49:53.927Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-22T04:50:43.650Z,-17.216,-174.076,84.5,5.1,mwc,132,81.7,,1.25,us,usp000fuzr,2016-11-10T01:49:53.416Z,"Tonga",earthquake,,,,,reviewed,us,gcmt
2007-12-22T02:22:07.530Z,-23.021,-114.29,10,5.2,mwc,176,41.9,,0.83,us,usp000fuzh,2016-11-10T01:49:52.919Z,"Easter Island region",earthquake,,,,,reviewed,us,gcmt
2007-12-22T02:06:08.560Z,-23.068,-114.621,10,5,mwc,24,141.9,,0.82,us,usp000fuzg,2016-11-10T01:49:52.436Z,"Easter Island region",earthquake,,,,,reviewed,us,gcmt
2007-12-21T22:05:11.570Z,26.877,126.746,110.4,5.2,mwc,273,35.1,,0.92,us,usp000fuz5,2016-11-10T01:49:51.899Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,gcmt
2007-12-21T14:17:08.830Z,-20.214,-174.57,35,5.2,mb,111,33.9,,0.77,us,usp000fuyg,2014-11-07T01:34:27.758Z,"Tonga",earthquake,,,,48,reviewed,us,us
2007-12-21T07:24:34.030Z,51.366,-178.979,25,6.3,mwc,336,39.1,,0.99,us,usp000fuxv,2016-11-10T01:49:51.388Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2007-12-21T07:23:35.510Z,51.244,-179.009,30,5.7,mb,537,42.2,,0.9,us,usp000fuxu,2015-05-13T18:53:53.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,289,reviewed,us,us
2007-12-21T05:13:56.880Z,5.565,-82.609,10,5,mwc,19,83.1,,1.28,us,usp000fuxn,2016-11-10T01:49:50.899Z,"south of Panama",earthquake,,,,,reviewed,us,gcmt
2007-12-21T03:10:57.430Z,-57.72,-141.447,10,5.6,mwc,29,88,,1.17,us,usp000fuxg,2016-11-10T01:49:50.384Z,"Pacific-Antarctic Ridge",earthquake,,,,,reviewed,us,gcmt
2007-12-20T09:48:29.950Z,39.417,33.212,10,5.7,mwc,302,50,,1.03,us,usp000fuw2,2016-11-10T01:49:49.408Z,"central Turkey",earthquake,,,,,reviewed,us,gcmt
2007-12-20T07:55:15.840Z,-39.011,178.291,20,6.6,mwc,461,18.8,,1.38,us,usp000fuvt,2016-11-10T01:49:48.896Z,"off the east coast of the North Island of New Zealand",earthquake,,,,,reviewed,us,gcmt
2007-12-20T07:42:53.450Z,-3.504,100.623,27.9,5.1,mb,84,47.7,,1.03,us,usp000fuvs,2014-11-07T01:34:27.254Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,34,reviewed,us,us
2007-12-20T03:06:56.200Z,-32.713,-71.788,30.1,5.5,mwc,202,65.8,,,us,usp000fuv0,2016-11-10T01:49:48.401Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,gcmt
2007-12-20T02:18:20.410Z,50.973,-178.949,14.7,5,mwc,271,127.3,,,us,usp000fuuy,2016-11-10T01:49:47.901Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2007-12-20T00:36:52.790Z,48.036,154.975,12.1,5,mwc,211,114.1,,0.78,us,usp000fuus,2016-11-10T01:49:47.402Z,"Kuril Islands",earthquake,,10.3,,,reviewed,us,gcmt
2007-12-19T14:51:39.150Z,51.301,-179.49,60.3,5.6,mwc,292,90.6,,0.8,us,usp000futs,2016-11-10T01:49:46.854Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,3.4,,,reviewed,us,gcmt
2007-12-19T12:30:47.110Z,51.116,-179.354,12.4,5.4,mb,332,106.3,,0.74,us,usp000futb,2014-11-07T01:34:26.922Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,146,reviewed,us,us
2007-12-19T11:34:56.950Z,-6.952,155.778,45.8,5.9,ms,190,40,,0.76,us,usp000fut3,2015-05-13T18:53:53.000Z,"Bougainville region, Papua New Guinea",earthquake,,,,191,reviewed,us,us
2007-12-19T10:24:33.700Z,51.345,-179.493,30,5.5,mb,349,114.1,,0.78,us,usp000fusw,2015-05-13T18:53:53.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,166,reviewed,us,us
2007-12-19T10:24:13.240Z,51.116,-179.075,30,5.3,mb,73,130.3,,0.88,us,usp000fusv,2014-11-07T01:34:26.814Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,27,reviewed,us,us
2007-12-19T10:01:01.560Z,51.095,-179.361,30,5.1,mb,204,94.7,,0.77,us,usp000fusq,2014-11-07T01:34:26.785Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,109,reviewed,us,us
2007-12-19T09:47:09.050Z,51.054,-179.22,30,5.4,mb,75,175.7,,0.61,us,usp000fusm,2014-11-07T01:34:26.772Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,50,reviewed,us,us
2007-12-19T09:46:48.480Z,51.098,-179.286,30,5.3,mb,232,74.6,,0.75,us,usp000fusk,2014-11-07T01:34:26.753Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,118,reviewed,us,us
2007-12-19T09:44:21.250Z,51.083,-179.254,47,5.4,mb,354,47.9,,0.72,us,usp000fusj,2015-05-13T18:53:53.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,168,reviewed,us,us
2007-12-19T09:35:16.540Z,51.021,-179.349,15.9,5.6,mb,124,130.4,,1.06,us,usp000fusg,2014-11-07T01:34:26.717Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,51,reviewed,us,us
2007-12-19T09:30:27.930Z,51.36,-179.509,34,7.2,mwc,702,15.9,,0.96,us,usp000fuse,2016-11-10T01:49:46.260Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2007-12-19T06:47:59.580Z,51.09,179.995,6.1,5,mb,166,127.9,,,us,usp000fus5,2014-11-07T01:34:26.626Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,78,reviewed,aeic,us
2007-12-19T06:12:25.030Z,-9.188,123.945,39.4,5.3,mwc,103,39.7,,1.08,us,usp000fury,2016-11-10T01:49:45.681Z,"Timor region, Indonesia",earthquake,,9.8,,,reviewed,us,gcmt
2007-12-19T01:57:23.960Z,19.198,-64.648,8.5,5.3,mwc,226,16.4,,,us,usp000fuqp,2016-11-10T01:49:45.122Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,gcmt
2007-12-18T14:13:00.870Z,-3.614,149.294,35,5,mwc,12,187.7,,0.74,us,usp000fupn,2016-11-10T01:49:44.559Z,"Bismarck Sea",earthquake,,,,,reviewed,us,gcmt
2007-12-18T13:36:59.360Z,-3.707,149.347,46.7,5,mwc,12,170,,0.69,us,usp000fuph,2016-11-10T01:49:42.517Z,"Bismarck Sea",earthquake,,23.9,,,reviewed,us,gcmt
2007-12-17T20:12:32.960Z,-19.474,169.3,140,5.1,mwc,82,55,,1.03,us,usp000funh,2016-11-10T01:49:40.840Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2007-12-17T12:46:14.650Z,-10.755,113.355,10,5.3,mwc,86,43.3,,0.96,us,usp000fumx,2016-11-10T01:49:40.281Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-17T09:26:34.900Z,-32.877,-71.074,62.5,5,mb,133,54.3,,,us,usp000fump,2015-03-24T00:53:21.914Z,"Valparaiso, Chile",earthquake,,,,42,reviewed,guc,us
2007-12-17T09:04:47.190Z,51.137,179.568,53,5.1,mb,81,105.7,,0.85,us,usp000fumg,2014-11-07T01:34:26.151Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,28,reviewed,us,us
2007-12-17T09:03:16.790Z,50.965,179.633,24,5.2,mwc,225,62.3,,,us,usp000fumf,2016-11-10T01:49:39.719Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2007-12-17T02:53:29.450Z,-9.107,67.291,10,5,mwc,39,117.5,,0.98,us,usp000fuky,2016-11-09T07:08:31.869Z,"Mid-Indian Ridge",earthquake,,,,,reviewed,us,gcmt
2007-12-17T00:09:37.220Z,-9.215,112.385,48,5,mwc,152,32.4,,0.98,us,usp000fukn,2016-11-10T01:49:39.120Z,"south of Java, Indonesia",earthquake,,7.5,,,reviewed,us,gcmt
2007-12-16T15:22:12.690Z,-26.037,-177.658,168.4,5.2,mwc,73,33.8,,1.01,us,usp000fujx,2016-11-10T01:49:38.509Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,gcmt
2007-12-16T09:14:00.590Z,-3.267,100.63,43.6,5.1,mb,31,98,,0.96,us,usp000fujm,2014-11-07T01:34:25.956Z,"Kepulauan Mentawai region, Indonesia",earthquake,,17.1,,8,reviewed,us,us
2007-12-16T08:09:17.930Z,-22.954,-70.182,45,6.7,mwb,481,30.3,,1.11,us,usp000fujd,2016-11-10T01:49:37.922Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
2007-12-16T06:35:51.470Z,-23.095,69.223,10,5.2,mwc,31,69.1,,0.75,us,usp000fuj8,2016-11-10T01:49:37.247Z,"Mid-Indian Ridge",earthquake,,,,,reviewed,us,gcmt
2007-12-15T18:22:27.160Z,-32.689,-71.695,25,5.9,mwb,251,51.9,,0.98,us,usp000fuh6,2016-11-10T01:49:36.647Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,us,us
2007-12-15T11:19:53.930Z,-23.156,-70.416,28.6,5,mb,59,111.7,,0.97,us,usp000fugq,2014-11-07T01:34:25.709Z,"Antofagasta, Chile",earthquake,,,,16,reviewed,us,us
2007-12-15T09:39:53.620Z,-6.622,131.09,57,6.4,mwc,326,23.2,,0.93,us,usp000fugf,2016-11-10T01:49:36.069Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-15T08:03:15.790Z,-7.526,127.474,175.9,6,mwc,421,27.3,,0.81,us,usp000fugb,2016-11-09T07:08:24.368Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-15T02:46:01.840Z,-19.46,-175.983,35,5.1,mwc,77,69.5,,1.17,us,usp000fufz,2016-11-09T07:08:23.326Z,"Tonga",earthquake,,,,,reviewed,us,gcmt
2007-12-14T18:24:44.710Z,-26.631,-176.454,35,5.1,mwc,78,99.3,,1,us,usp000fufb,2016-11-10T01:49:35.515Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,gcmt
2007-12-14T18:03:20.100Z,-35.26,178.71,12,5,mwc,22,120.3,,,us,usp000fufa,2016-11-10T01:49:34.890Z,"off the east coast of the North Island of New Zealand",earthquake,,,,,reviewed,wel,gcmt
2007-12-14T14:41:08.490Z,-52.008,161.2,10,5.5,mwc,15,134.8,,1.55,us,usp000fuf0,2016-11-10T01:49:33.696Z,"Macquarie Island region",earthquake,,,,,reviewed,us,gcmt
2007-12-14T08:54:07.460Z,-7.146,156.088,42.6,5.2,mwc,118,59.6,,1.13,us,usp000fuen,2016-11-10T01:49:33.132Z,"Solomon Islands",earthquake,,,,,reviewed,us,gcmt
2007-12-13T18:51:58.960Z,-40.983,-16.672,10,5.1,mb,55,79.7,,0.99,us,usp000fudb,2014-11-07T01:34:25.282Z,"southern Mid-Atlantic Ridge",earthquake,,,,19,reviewed,us,us
2007-12-13T15:51:27.210Z,-15.213,-172.367,17,6.2,mwc,427,23.9,,1.05,us,usp000fud1,2016-11-10T01:49:31.977Z,"Samoa Islands region",earthquake,,,,,reviewed,us,gcmt
2007-12-13T14:09:55.350Z,-39.357,78.152,10,5.2,mwc,56,61.4,,0.88,us,usp000fucv,2016-11-10T01:49:31.379Z,"Mid-Indian Ridge",earthquake,,,,,reviewed,us,gcmt
2007-12-13T07:23:39.890Z,-23.202,-70.549,16,6.2,mwc,272,31.9,,1.11,us,usp000fuce,2016-11-10T01:49:30.827Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,gcmt
2007-12-13T07:12:00.070Z,-3.087,129.749,54.1,5,mb,56,53.9,,0.93,us,usp000fucd,2014-11-07T01:34:25.088Z,"Seram, Indonesia",earthquake,,9.7,,25,reviewed,us,us
2007-12-13T07:09:43.040Z,-23.982,69.569,10,5.1,mwc,75,69.8,,0.8,us,usp000fucc,2016-11-10T01:49:30.277Z,"Mid-Indian Ridge",earthquake,,,,,reviewed,us,gcmt
2007-12-13T05:35:26.930Z,-23.048,-70.516,36.1,5.4,mwc,196,93.5,,1.12,us,usp000fuc4,2016-11-10T01:49:29.726Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,gcmt
2007-12-13T05:34:02.800Z,-40.665,-72.233,9.2,5,mb,37,115.5,,,us,usp000fuc3,2014-11-07T01:34:24.955Z,"Los Lagos, Chile",earthquake,,,,5,reviewed,guc,us
2007-12-13T05:33:05.080Z,-20.343,-175.604,65.7,5.2,mb,77,92.1,,1.08,us,usp000fuc2,2014-11-07T01:34:24.923Z,"Tonga",earthquake,,10.6,,28,reviewed,us,us
2007-12-13T05:20:21.850Z,-23.157,-70.479,15,6,mwc,225,35.3,,1.1,us,usp000fuc0,2016-11-10T01:49:29.179Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,gcmt
2007-12-13T02:59:43.190Z,-26.791,-176.497,44.4,5.3,mwc,74,76.2,,0.96,us,usp000fubp,2016-11-10T01:49:28.622Z,"south of the Fiji Islands",earthquake,,13.8,,,reviewed,us,gcmt
2007-12-12T23:39:59.790Z,52.102,-131.554,10,5.8,mwc,395,134.6,,1.22,us,usp000fuba,2016-11-10T01:49:28.029Z,"Haida Gwaii, Canada",earthquake,,,,,reviewed,us,gcmt
2007-12-12T22:09:58.840Z,-55.084,-33.579,10,5,mwc,53,48,,0.84,us,usp000fub7,2016-11-10T01:49:27.455Z,"South Georgia Island region",earthquake,,,,,reviewed,us,gcmt
2007-12-12T19:47:14.540Z,-2.349,139.101,38.3,5.2,mwc,82,46.7,,1.01,us,usp000fuaz,2016-11-10T01:49:26.286Z,"near the north coast of Papua, Indonesia",earthquake,,11.5,,,reviewed,us,gcmt
2007-12-12T17:35:07.900Z,50.873,173.498,10,5.2,mwb,250,80.5,,,us,usp000fuau,2016-11-10T01:49:25.709Z,"south of the Aleutian Islands",earthquake,,,,,reviewed,aeic,us
2007-12-12T15:22:18.790Z,15.341,119.888,62.9,5,mb,84,99.5,,0.86,us,usp000fuam,2014-11-07T01:34:24.614Z,"Luzon, Philippines",earthquake,,6.1,,43,reviewed,us,us
2007-12-12T03:43:57.810Z,-4.523,100.837,22.7,5,mwc,78,51.7,,1.03,us,usp000fu9x,2016-11-10T01:49:24.570Z,"southwest of Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-11T17:46:00.970Z,-30.24,-177.86,51,5.1,mb,56,75.7,,1.16,us,usp000fu98,2014-11-07T01:34:23.816Z,"Kermadec Islands, New Zealand",earthquake,,13,,25,reviewed,us,us
2007-12-11T17:20:54.870Z,-62.063,-65.835,10,5.9,mwc,174,32.8,,1.13,us,usp000fu96,2016-11-10T01:49:23.424Z,"southern Pacific Ocean",earthquake,,,,,reviewed,us,gcmt
2007-12-11T15:56:38.640Z,34.99,77.478,15.5,5.1,mwc,230,25.9,,0.91,us,usp000fu90,2016-11-10T01:49:22.854Z,"eastern Kashmir",earthquake,,,,,reviewed,us,gcmt
2007-12-11T11:06:29.750Z,-17.753,-178.646,544.4,5.2,mwc,174,55.8,,0.88,us,usp000fu8n,2016-11-10T00:21:20.364Z,"Fiji region",earthquake,,7.5,,,reviewed,us,gcmt
2007-12-11T09:49:10.160Z,13.172,120.645,87.4,5.1,mb,33,129.5,,0.68,us,usp000fu8h,2014-11-07T01:34:23.707Z,"Mindoro, Philippines",earthquake,,27.3,,14,reviewed,us,us
2007-12-11T09:34:44.670Z,-25.638,-177.331,159.5,5,mwc,48,54.8,,1.13,us,usp000fu8f,2016-11-10T01:49:22.296Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,gcmt
